"Name","Average coverage","Reference length"
"124809","0.809","1075"
"124810","6.089","1779"
"124811","1.5","1307"
"124812","0","1145"
"124813","0","1387"
"124814","0.797","1175"
"124815","3.418","1191"
"124816","1.169","1109"
"124817","14.039","1630"
"124818","0","1360"
"124819","13.877","1063"
"124820","0","1774"
"124821","0","1177"
"124822","0","1503"
"124823","5.991","1128"
"124824","0","1198"
"124825","0","2592"
"124826","1.167","1606"
"124827","4.298","1161"
"124828","0.161","1307"
"124829","14.861","1161"
"124830","1.367","1243"
"124831","0.109","1040"
"124832","1.669","1326"
"124833","7.76","1163"
"124834","0.793","1119"
"124835","2.185","1051"
"124836","3.836","1463"
"124837","0.479","1147"
"124838","0.714","1456"
"124839","0","1716"
"124840","0","1433"
"124841","49.708","1140"
"124842","2.987","1119"
"124843","0","1357"
"124844","2.725","1536"
"124845","45.019","1302"
"124846","0","1804"
"124847","0.14","1073"
"124848","3.754","1136"
"124849","33.489","1215"
"124850","5.067","1216"
"124851","2.01","1044"
"124852","4.02","1279"
"124853","2.87","1212"
"124854","2.005","1059"
"124855","49.716","1112"
"124856","1.37","1572"
"124857","7.453","2311"
"124858","6.524","1241"
"124859","0.947","1068"
"124860","22.325","1332"
"124861","0.276","1088"
"124862","3.789","1194"
"124863","0.19","1458"
"124864","5.072","1228"
"124865","0","1348"
"124866","10.346","1077"
"124867","0.318","1323"
"124868","33.742","1355"
"124869","0.818","1311"
"124870","0","1047"
"124871","0.567","1619"
"124872","0","1310"
"124873","0","1424"
"124874","0","1174"
"124875","4.663","1475"
"124876","0","1574"
"124877","0","2292"
"124878","6.558","1225"
"124879","2.467","1274"
"124880","1.064","1182"
"124881","5.07","1288"
"124882","7.215","1135"
"124883","0.398","1509"
"124884","0","1374"
"124885","1.068","2010"
"124886","8.666","1354"
"124887","0","1434"
"124888","4.574","1518"
"124889","1.936","1304"
"124890","4.203","1998"
"124891","0","2034"
"124892","2.377","1628"
"124893","0","1103"
"124894","4.055","1063"
"124895","0.288","2039"
"124896","2.532","1405"
"124897","0","1205"
"124898","0","1605"
"124899","8.134","1022"
"124900","0.324","1366"
"124901","6.338","1084"
"124902","2.949","1185"
"124903","0.568","1584"
"124904","0","1082"
"124905","3.204","1057"
"124906","1.15","1178"
"124907","0.026","1995"
"124908","118.273","1658"
"124909","1.03","1337"
"124910","10.964","1140"
"124911","1.657","1182"
"124912","0.505","2536"
"124913","1.673","1788"
"124914","2.887","1162"
"124915","0.318","1457"
"124916","4.689","1080"
"124917","0.392","1034"
"124918","2.512","2267"
"124919","0.978","1330"
"124920","19.527","1104"
"124921","2.976","1274"
"124922","0.57","1506"
"124923","12.165","1614"
"124924","1.359","1702"
"124925","9.349","1119"
"124926","1.888","1118"
"124927","2.692","1112"
"124928","0.709","1365"
"124929","5.26","1263"
"124930","0.738","1212"
"124931","14.881","1153"
"124932","4.113","1562"
"124933","0","1105"
"124934","0.239","1090"
"124935","0.124","1205"
"124936","0.136","1085"
"124937","4.281","1279"
"124938","1.05","1109"
"124939","0","1127"
"124940","2.384","1573"
"124941","4.465","1055"
"124942","1.634","1217"
"124943","0","1283"
"124944","13.977","1359"
"124945","3.375","1367"
"124946","0.086","3466"
"124947","6.976","2137"
"124948","0","1365"
"124949","0.355","1848"
"124950","6.551","1146"
"124951","7.645","1878"
"124952","5.297","1080"
"124953","0.167","1608"
"124954","0","1089"
"124955","6.685","1485"
"124956","0","1378"
"124957","5.024","2006"
"124958","3.789","1127"
"124959","6.913","1048"
"124960","0","1418"
"124961","0.116","1294"
"124962","9.532","1064"
"124963","0.34","1736"
"124964","0","1466"
"124965","0","1449"
"124966","0.388","1686"
"124967","0.818","1562"
"124968","0","1069"
"124969","0","1075"
"124970","0.747","1379"
"124971","0.294","2001"
"124972","0","1281"
"124973","4.229","1527"
"124974","0.394","2208"
"124975","0.237","1267"
"124976","7.322","1440"
"124977","0","1146"
"124978","0","2132"
"124979","4.332","1096"
"124980","0","1313"
"124981","0","1686"
"124982","0.807","1495"
"124983","0","1082"
"124984","0.174","1675"
"124985","0.258","1164"
"124986","1.228","1314"
"124987","0","1661"
"124988","0.652","1134"
"124989","0","1220"
"124990","2.08","1072"
"124991","0","1203"
"124992","3.325","1529"
"124993","0","1103"
"124994","0.519","1433"
"124995","0.581","1145"
"124996","0.192","1845"
"124997","0","1112"
"124998","0","1381"
"124999","0","2143"
"125000","0","1668"
"125001","15.061","1359"
"125002","12.027","1165"
"125003","0.224","1039"
"125004","10.032","1170"
"125005","4.111","1558"
"125006","10.502","1411"
"125007","0.098","1361"
"125008","13.439","1282"
"125009","0.208","1440"
"125010","0.369","2347"
"125011","4.178","1053"
"125012","0","2219"
"125013","5.616","1085"
"125014","0","1488"
"125015","3.95","1415"
"125016","1.57","1119"
"125017","0","1010"
"125018","10.583","1174"
"125019","0","1182"
"125020","0","1069"
"125021","1.569","1084"
"125022","0","1393"
"125023","4.457","1035"
"125024","3.791","1197"
"125025","0","1358"
"125026","1.888","1723"
"125027","5.632","1121"
"125028","0.116","1292"
"125029","3.222","1463"
"125030","0","1254"
"125031","5.981","1422"
"125032","0","1580"
"125033","1.598","1261"
"125034","0","1056"
"125035","0.561","1285"
"125036","2.1","2006"
"125037","0.207","1447"
"125038","0","1247"
"125039","0.747","1784"
"125040","0","1121"
"125041","0.067","2093"
"125042","0.116","2576"
"125043","1.917","1242"
"125044","0","1474"
"125045","4.731","1073"
"125046","8.458","1482"
"125047","0","1381"
"125048","5.125","1484"
"125049","0.137","1091"
"125050","0","1314"
"125051","8.712","1031"
"125052","1.371","1132"
"125053","1.891","2130"
"125054","0.856","1121"
"125055","7.106","1724"
"125056","4.752","1213"
"125057","0","1450"
"125058","0","1279"
"125059","0","1807"
"125060","0.844","1777"
"125061","5.255","1347"
"125062","18.861","1315"
"125063","0","1428"
"125064","0.054","1398"
"125065","0","3288"
"125066","0.09","1775"
"125067","0","1031"
"125068","5.867","1043"
"125069","0.229","1311"
"125070","0.282","2985"
"125071","0.182","1528"
"125072","6.863","1103"
"125073","3.734","1044"
"125074","2.938","1112"
"125075","1.106","1132"
"125076","0","1448"
"125077","0.316","2051"
"125078","0.443","1801"
"125079","3.332","1051"
"125080","0","1235"
"125081","0","1364"
"125082","10.624","1254"
"125083","2.84","1154"
"125084","0","1550"
"125085","0.356","2135"
"125086","1.1","1201"
"125087","11.658","2076"
"125088","0","1111"
"125089","0","1367"
"125090","4.049","1467"
"125091","5.564","1381"
"125092","2.486","1167"
"125093","32.502","1341"
"125094","0.255","1406"
"125095","2.669","1382"
"125096","4.917","1380"
"125097","0","1096"
"125098","3.692","1174"
"125099","0.11","1213"
"125100","0","1386"
"125101","0","1087"
"125102","0","1219"
"125103","6.717","1664"
"125104","1.01","1536"
"125105","0","1174"
"125106","0","1115"
"125107","0","1290"
"125108","4.395","1150"
"125109","4.731","1489"
"125110","6.004","1936"
"125111","1.146","1236"
"125112","0","1401"
"125113","0","1328"
"125114","0","2396"
"125115","4.004","1325"
"125116","2.101","1291"
"125117","0.22","1174"
"125118","2.473","1138"
"125119","2.699","1134"
"125120","0","1642"
"125121","0.531","1662"
"125122","0.598","1456"
"125123","2.032","1026"
"125124","0.413","1163"
"125125","4.878","1380"
"125126","0.611","1321"
"125127","0.092","1624"
"125128","0.093","1612"
"125129","0","1151"
"125130","0.389","1986"
"125131","1.887","1763"
"125132","0.09","1329"
"125133","1.352","1079"
"125134","3.99","1422"
"125135","5.811","1342"
"125136","3.393","1242"
"125137","13.514","1353"
"125138","0.129","1165"
"125139","27.186","2010"
"125140","0.149","1009"
"125141","15.209","1492"
"125142","0.16","1845"
"125143","4.99","1206"
"125144","0","1732"
"125145","8.745","1148"
"125146","0","1776"
"125147","7.914","1197"
"125148","21.696","1367"
"125149","0.101","1170"
"125150","0.522","1185"
"125151","0","1101"
"125152","0","2109"
"125153","0","1048"
"125154","0.265","1061"
"125155","1.624","1083"
"125156","0.358","1467"
"125157","0","1195"
"125158","0","1067"
"125159","0","1222"
"125160","4.067","1036"
"125161","0","1187"
"125162","0","1001"
"125163","0","1071"
"125164","0.592","1141"
"125165","0.404","1078"
"125166","0.314","1233"
"125167","1.767","1044"
"125168","2.519","1025"
"125169","0.131","1143"
"125170","0.093","1371"
"125171","0","1210"
"125172","0","1086"
"125173","0.859","1288"
"125174","0.06","1034"
"125175","2.06","1243"
"125176","4.708","1109"
"125177","3.426","1255"
"125178","0","1216"
"125179","2.474","1204"
"125180","0","1180"
"125181","3.09","2269"
"125182","0","1902"
"125183","2.748","1133"
"125184","2.495","1507"
"125185","1.444","1307"
"125186","0","1082"
"125187","0","1135"
"125188","0","2286"
"125189","0","1129"
"125190","0.434","1472"
"125191","1.076","1090"
"125192","0","1064"
"125193","0","1148"
"125194","0.749","2932"
"125195","0","1279"
"125196","0.275","1091"
"125197","0.084","1396"
"125198","0","1150"
"125199","0.192","1559"
"125200","0","1081"
"125201","4.078","1162"
"125202","0","1156"
"125203","32.084","1341"
"125204","0","1235"
"125205","0","1118"
"125206","0","1317"
"125207","6.966","1102"
"125208","0","1037"
"125209","0","1469"
"125210","3.19","1067"
"125211","0","1652"
"125212","7.541","1931"
"125213","3.167","1232"
"125214","0","1599"
"125215","3.458","1264"
"125216","3.069","1294"
"125217","0","1367"
"125218","25.639","1294"
"125219","2.615","1381"
"125220","0","1664"
"125221","2.926","1585"
"125222","0","1247"
"125223","0.224","1052"
"125224","0.768","1352"
"125225","0","1126"
"125226","0","1203"
"125227","43.67","1522"
"125228","0.128","1172"
"125229","2.929","1227"
"125230","1.803","1089"
"125231","1.43","1396"
"125232","0.772","1051"
"125233","0","1134"
"125234","3.52","1503"
"125235","4.853","1113"
"125236","0","1171"
"125237","7.97","1113"
"125238","5.204","1174"
"125239","0.092","1632"
"125240","0","1143"
"125241","6.271","1891"
"125242","16.798","1143"
"125243","0","1442"
"125244","0","1443"
"125245","0","1164"
"125246","1.722","1638"
"125247","0.432","1342"
"125248","0","1107"
"125249","0.261","1123"
"125250","3.821","1552"
"125251","55.052","1415"
"125252","0.09","1664"
"125253","0","1223"
"125254","0","1550"
"125255","7.372","1257"
"125256","4.628","1047"
"125257","8.852","1157"
"125258","1.648","1291"
"125259","6.292","1286"
"125260","0","1231"
"125261","0","1437"
"125262","6.656","1027"
"125263","0","1411"
"125264","0","1056"
"125265","0","1676"
"125266","4.483","1347"
"125267","0.214","1787"
"125268","3.747","1149"
"125269","0","1102"
"125270","1.501","1348"
"125271","1.368","1148"
"125272","0.698","1108"
"125273","0","2045"
"125274","0","2379"
"125275","1.087","1372"
"125276","3.548","1266"
"125277","5.423","1751"
"125278","0","2231"
"125279","1.394","2043"
"125280","0","1569"
"125281","0.734","1352"
"125282","0.128","1567"
"125283","0","2286"
"125284","3.642","1151"
"125285","0.264","1103"
"125286","0","1079"
"125287","0.871","1158"
"125288","3.916","2001"
"125289","22.774","1391"
"125290","0.257","1060"
"125291","0","1549"
"125292","0","1238"
"125293","3.145","1054"
"125294","0.238","1262"
"125295","1.03","1127"
"125296","1.661","1470"
"125297","0","1166"
"125298","1.177","1916"
"125299","11.112","1602"
"125300","8.203","1356"
"125301","0","1673"
"125302","0","1558"
"125303","32.896","1824"
"125304","0","1048"
"125305","10.194","1405"
"125306","0","1223"
"125307","6.09","1247"
"125308","0","1775"
"125309","2.928","1134"
"125310","0","1143"
"125311","0","1241"
"125312","0","1328"
"125313","0","1370"
"125314","1.067","1042"
"125315","106.695","1094"
"125316","0.144","1453"
"125317","8.797","1461"
"125318","1.375","1243"
"125319","0","2438"
"125320","1.602","1005"
"125321","0","1575"
"125322","4.265","1077"
"125323","0.114","1317"
"125324","5.635","1210"
"125325","0","1127"
"125326","1.371","1081"
"125327","0","1504"
"125328","0","1359"
"125329","65.062","1442"
"125330","0","1522"
"125331","0","1105"
"125332","0.425","1288"
"125333","0","1155"
"125334","1.717","1566"
"125335","0.151","1924"
"125336","0","1260"
"125337","4.614","1200"
"125338","1.117","1170"
"125339","0","1162"
"125340","1.088","3244"
"125341","0.129","1043"
"125342","0.095","1535"
"125343","0.262","1464"
"125344","3.743","1047"
"125345","0","1063"
"125346","0.581","1132"
"125347","7.748","1368"
"125348","1.287","1978"
"125349","8.535","1163"
"125350","6.063","1353"
"125351","0.984","1145"
"125352","1.952","1135"
"125353","0","2197"
"125354","2.462","1042"
"125355","0.146","2041"
"125356","0","1190"
"125357","1.212","1909"
"125358","0","1787"
"125359","1.717","1167"
"125360","0","1468"
"125361","0","3558"
"125362","16.672","1370"
"125363","3.292","1098"
"125364","0.916","1291"
"125365","2.497","1134"
"125366","0.268","1021"
"125367","0.251","1193"
"125368","0","1065"
"125369","2.827","1124"
"125370","1.32","1838"
"125371","5.261","1814"
"125372","0","1204"
"125373","0","1774"
"125374","13.558","1162"
"125375","0","2935"
"125376","0.364","1138"
"125377","0.405","1045"
"125378","0","1696"
"125379","0.428","1730"
"125380","0.174","3246"
"125381","0","1647"
"125382","0.278","2125"
"125383","5.67","1268"
"125384","5.332","1133"
"125385","4.558","1824"
"125386","0","1397"
"125387","4.477","1212"
"125388","0","1266"
"125389","4.269","1468"
"125390","4.618","1378"
"125391","3.267","1099"
"125392","0","1209"
"125393","4.097","1007"
"125394","4.57","1068"
"125395","0.262","1661"
"125396","0","1060"
"125397","0.054","1155"
"125398","0.251","1877"
"125399","0","1127"
"125400","3.529","1175"
"125401","0","1517"
"125402","0.055","2178"
"125403","1.85","1624"
"125404","1.265","1332"
"125405","0","1157"
"125406","0","1076"
"125407","7.295","1156"
"125408","1.278","1279"
"125409","0.082","1746"
"125410","0.204","1458"
"125411","1.126","1727"
"125412","0.545","2059"
"125413","0.25","1108"
"125414","0","1837"
"125415","10.086","1108"
"125416","15.801","1075"
"125417","0","1348"
"125418","0","1777"
"125419","8.423","2395"
"125420","0","1513"
"125421","2.193","1416"
"125422","0.729","1697"
"125423","4.048","1624"
"125424","0.185","1257"
"125425","0","2161"
"125426","0","1428"
"125427","1.173","1712"
"125428","0.579","1160"
"125429","0","1096"
"125430","8.956","1442"
"125431","1.609","1354"
"125432","0.808","1113"
"125433","10.185","1257"
"125434","3.987","1277"
"125435","0","1311"
"125436","0","1228"
"125437","0.343","1634"
"125438","0.796","1259"
"125439","1.604","1354"
"125440","2.633","1118"
"125441","3.225","1243"
"125442","0","1133"
"125443","1.315","2027"
"125444","0.234","1491"
"125445","3.977","1155"
"125446","0.794","1433"
"125447","0.411","1124"
"125448","2.009","1809"
"125449","0","1107"
"125450","0","1069"
"125451","0","1199"
"125452","2.231","1747"
"125453","0.125","1199"
"125454","2.97","1395"
"125455","0.645","2541"
"125456","0.789","1542"
"125457","0.361","1200"
"125458","0.361","1456"
"125459","0.533","1208"
"125460","343.457","1426"
"125461","1.723","1226"
"125462","12.311","1089"
"125463","5.663","1071"
"125464","1.103","1317"
"125465","0.225","1201"
"125466","0","1224"
"125467","0.813","1357"
"125468","0","1326"
"125469","0","1187"
"125470","2.262","1431"
"125471","11.516","1052"
"125472","0","1774"
"125473","1.316","1268"
"125474","0","1887"
"125475","0","1105"
"125476","5.53","1298"
"125477","0","1015"
"125478","0","1051"
"125479","0.24","1669"
"125480","0.328","1767"
"125481","0.141","1063"
"125482","6.081","2466"
"125483","0.395","1129"
"125484","13.198","1340"
"125485","0","1578"
"125486","12.454","1336"
"125487","10.349","1042"
"125488","2.105","1064"
"125489","0.741","1322"
"125490","11.041","1064"
"125491","0","1229"
"125492","0","1095"
"125493","5.329","1424"
"125494","0","1280"
"125495","0.674","1741"
"125496","0.824","1064"
"125497","0","1288"
"125498","0","1165"
"125499","0.232","1292"
"125500","7.959","1787"
"125501","2.204","1357"
"125502","0","1225"
"125503","2.589","1264"
"125504","2.119","1102"
"125505","0.199","1469"
"125506","0.837","1080"
"125507","3.458","1151"
"125508","0","1106"
"125509","0.646","1115"
"125510","0","2316"
"125511","0","1076"
"125512","1.374","1597"
"125513","0.142","1054"
"125514","0.425","1305"
"125515","6.229","1347"
"125516","10.071","1145"
"125517","5.307","1140"
"125518","0","1607"
"125519","0.623","1376"
"125520","404.947","2538"
"125521","0","1292"
"125522","5.018","1200"
"125523","0.506","1244"
"125524","6.763","1326"
"125525","1.716","1178"
"125526","0.997","1756"
"125527","4.484","1244"
"125528","0","1115"
"125529","0","1068"
"125530","4.142","2532"
"125531","2.625","1483"
"125532","0","1028"
"125533","0","1503"
"125534","0","1200"
"125535","6.289","1076"
"125536","2.766","1134"
"125537","9.257","1461"
"125538","6.695","1235"
"125539","8.538","1272"
"125540","0.23","1115"
"125541","0","1499"
"125542","13.203","1256"
"125543","0.705","1229"
"125544","3.023","1419"
"125545","0.128","1171"
"125546","0","1572"
"125547","5.431","1050"
"125548","5.48","1151"
"125549","11.921","2386"
"125550","3.891","1122"
"125551","1.859","2253"
"125552","0","1737"
"125553","0","1318"
"125554","5.351","1470"
"125555","0.338","1119"
"125556","0","2150"
"125557","0.24","1249"
