"Name","Average coverage","Reference length"
"1229","419.992","56828"
"1230","904.373","9045"
"1231","299.139","6223"
"1232","23.498","1310"
"1233","651.664","24927"
"1234","183.488","14345"
"1235","29.298","2449"
"1236","691.527","4925"
"1237","64.458","1283"
"1238","1281.335","2861"
"1239","10.987","1264"
"1240","7.095","1746"
"1241","31.597","14918"
"1242","95.967","3102"
"1243","44.15","61792"
"1244","10.039","1423"
"1245","25.564","3464"
"1246","12.539","17723"
"1247","585.899","8406"
"1248","251.969","1594"
"1249","56.733","4086"
"1250","1208.995","1471"
"1251","24.897","6012"
"1252","69.912","3587"
"1253","39.055","2512"
"1254","27.631","30333"
"1255","46.53","34791"
"1256","4732.166","4081"
"1257","455.832","6192"
"1258","70.78","3372"
"1259","10.822","3235"
"1260","78.163","7000"
"1261","18.503","6609"
"1262","21.906","11438"
"1263","173.007","13744"
"1264","114.689","16750"
"1265","50.296","1437"
"1266","1225.33","1234"
"1267","28.246","19188"
"1268","90.637","25539"
"1269","13.024","5709"
"1270","809.448","1971"
"1271","392.121","1193"
"1272","101.87","28079"
"1273","1955.646","1199"
"1274","490.078","20143"
"1275","16.578","100612"
"1276","110.681","2531"
"1277","1230.612","1356"
"1278","2886.323","1152"
"1279","19.119","3557"
"1280","37.966","1466"
"1281","52.589","1466"
"1282","513.624","37362"
"1283","149.687","10057"
"1284","46.208","90932"
"1285","641.333","19436"
"1286","1052.72","1232"
"1287","11.298","2143"
"1288","55.189","28089"
"1289","29.996","1045"
"1290","864.533","3065"
"1291","382.483","48830"
"1292","995.279","1946"
"1293","73.256","1279"
"1294","99.76","1790"
"1295","47.16","110127"
"1296","2280.567","4089"
"1297","631.053","14674"
"1298","130.428","1667"
"1299","28.07","22736"
"1300","608.867","4656"
"1301","169.927","5436"
"1302","655.763","9344"
"1303","104.095","8600"
"1304","103.312","23089"
"1305","18.356","26247"
"1306","23.556","17272"
"1307","156.181","12653"
"1308","40.778","8588"
"1309","11.377","2874"
"1310","81.017","2133"
"1311","1780.028","1376"
"1312","40.666","12231"
"1313","79.436","181754"
"1314","450.684","1098"
"1315","61.781","13690"
"1316","565.473","10420"
"1317","162.054","9533"
"1318","19.114","5982"
"1319","568.777","2086"
"1320","141.661","17983"
"1321","9.394","1361"
"1322","39.544","1723"
"1323","64.579","1721"
"1324","526.93","12235"
"1325","105.873","9809"
"1326","42.017","16026"
"1327","21.925","16214"
"1328","69.843","113316"
"1329","860.952","54028"
"1330","21.169","3703"
"1331","199.945","1851"
"1332","1908.609","2628"
"1333","146.523","2338"
"1334","59.081","2524"
"1335","7.952","1510"
"1336","97.945","24553"
"1337","92.842","2970"
"1338","206.13","4538"
"1339","46.314","1393"
"1340","69.245","5743"
"1341","15.309","1383"
"1342","149.416","30704"
"1343","94.362","4676"
"1344","76.645","21034"
"1345","99.653","6121"
"1346","1575.351","3082"
"1347","1850.922","13750"
"1348","23.309","2646"
"1349","1180.84","1496"
"1350","7.375","1065"
"1351","7.525","1441"
"1352","12.427","6235"
"1353","32.938","3281"
"1354","21.831","28057"
"1355","184.484","5740"
"1356","42.558","5212"
"1357","82.629","1991"
"1358","44.308","11722"
"1359","59.828","422634"
"1360","1079.325","2012"
"1361","794.298","5494"
"1362","65.59","3113"
"1363","111.663","1772"
"1364","117.553","1543"
"1365","344.262","1200"
"1366","13.525","1193"
"1367","126.085","8785"
"1368","166.095","9903"
"1369","300.542","2440"
"1370","614.338","3307"
"1371","15.338","5720"
"1372","73.674","4970"
"1373","92.811","1317"
"1374","454.396","47228"
"1375","17.963","8655"
"1376","223.563","5844"
"1377","1585.571","2779"
"1378","10.389","1351"
"1379","346.21","5126"
"1380","1530.054","7950"
"1381","82.558","376577"
"1382","23.981","28212"
"1383","243.47","2210"
"1384","137.398","11549"
"1385","146.18","14929"
"1386","1397.264","1390"
"1387","1902.412","2578"
"1388","1253.817","1077"
"1389","35.991","13531"
"1390","1858.582","11306"
"1391","100.094","1653"
"1392","154.273","10107"
"1393","17.471","1181"
"1394","197.088","4814"
"1395","207.697","1669"
"1396","101.661","26806"
"1397","38.94","1095"
"1398","27.205","4490"
"1399","36.43","7366"
"1400","2348.675","1136"
"1401","173.629","19163"
"1402","51.281","5014"
"1403","40.099","22625"
"1404","132.379","11117"
"1405","11.86","1908"
"1406","13.794","1363"
"1407","78.961","26387"
"1408","69.381","1573"
"1409","93.047","7734"
"1410","33.763","26528"
"1411","583.046","4123"
"1412","47.939","17735"
"1413","426.836","14325"
"1414","364.165","4989"
"1415","2016.934","3357"
"1416","176.04","15436"
"1417","15.651","1216"
"1418","7.395","2584"
"1419","41.28","2717"
"1420","18.157","3476"
"1421","80.939","146398"
"1422","41.458","10113"
"1423","9.062","1495"
"1424","120.918","7412"
"1425","1544.893","2718"
"1426","53.909","19515"
"1427","19.083","2263"
"1428","174.826","3074"
"1429","21.61","3364"
"1430","11.659","1623"
"1431","386.212","3348"
"1432","28.485","32042"
"1433","484.07","20361"
"1434","22.396","2614"
"1435","98.644","3101"
"1436","35.48","11055"
"1437","166.731","1607"
"1438","102.211","1621"
"1439","382.262","1204"
"1440","61.92","3803"
"1441","9.77","2886"
"1442","7.616","1077"
"1443","96.487","8586"
"1444","164.836","18805"
"1445","16.018","3315"
"1446","301.692","1951"
"1447","30.264","5766"
"1448","98.379","5558"
"1449","17.821","14200"
"1450","90.85","1110"
"1451","108.432","4061"
"1452","13.48","18682"
"1453","12.905","1088"
"1454","227.732","1934"
"1455","127.134","9854"
"1456","151.843","21684"
"1457","19.604","104466"
"1458","38.868","5254"
"1459","643.699","18979"
"1460","14.338","1399"
"1461","34.712","20746"
"1462","1112.687","4463"
"1463","218.807","13594"
"1464","27.972","2092"
"1465","671.622","5768"
"1466","150.752","19940"
"1467","26.595","1942"
"1468","14.963","3353"
"1469","35.237","2720"
"1470","16.187","1017"
"1471","618.932","3251"
"1472","26.554","3191"
"1473","522.754","7930"
"1474","77.365","1599"
"1475","34.102","3617"
"1476","51.244","28852"
"1477","120.913","4490"
"1478","29.718","16890"
"1479","95.372","264960"
"1480","146.717","1708"
"1481","1268.32","1817"
"1482","409.342","5730"
"1483","160.747","3438"
"1484","19.99","49908"
"1485","108.029","4306"
"1486","43.15","4144"
"1487","16.383","14541"
"1488","26.687","1348"
"1489","61.577","1292"
"1490","1746.542","2713"
"1491","89.278","1989"
"1492","196.722","5347"
"1493","168.375","14289"
"1494","18.295","3363"
"1495","10.835","1195"
"1496","14.258","2501"
"1497","109.694","5194"
"1498","46.957","1655"
"1499","95.623","60135"
"1500","21.339","8048"
"1501","65.2","7694"
"1502","11.771","1317"
"1503","1365.693","1881"
"1504","9.68","1768"
"1505","158.411","42614"
"1506","104.619","19279"
"1507","15.76","9224"
"1508","295.095","40390"
"1509","89.726","1102"
"1510","1582.009","1756"
"1511","43.406","5366"
"1512","1499.577","3143"
"1513","57.857","72696"
"1514","59.119","2075"
"1515","10.609","1352"
"1516","79.488","63574"
"1517","26.67","22729"
"1518","39.563","2828"
"1519","31.334","3289"
"1520","35.752","6881"
"1521","527.486","1991"
"1522","51.297","1148"
"1523","1774.014","3060"
"1524","364.844","2585"
"1525","1297.091","1411"
"1526","40.045","35666"
"1527","20.498","15416"
"1528","68.165","7127"
"1529","648.45","2200"
"1530","45.216","4900"
"1531","60.716","3530"
"1532","90.197","1948"
"1533","109.174","8195"
"1534","107.424","1674"
"1535","90.834","11593"
"1536","17.007","1476"
"1537","1576.001","2030"
"1538","83.057","2846"
"1539","1412.744","3511"
"1540","12.676","1423"
"1541","78.165","3983"
"1542","85.955","38513"
"1543","1929.562","1737"
"1544","566.358","1435"
"1545","333.068","3529"
"1546","27.612","1227"
"1547","306.51","5434"
"1548","19.84","1174"
"1549","113.468","3680"
"1550","6326.254","1888"
"1551","187.115","3785"
"1552","53.166","2851"
"1553","39.849","18290"
"1554","406.377","3467"
"1555","1552.806","3985"
"1556","18.938","5600"
"1557","62.968","9320"
"1558","29.396","8387"
"1559","31.915","63813"
"1560","417.029","44872"
"1561","39.723","5591"
"1562","17.651","2984"
"1563","59.568","224497"
"1564","1052.753","1228"
"1565","7.47","1296"
"1566","70.381","177757"
"1567","1510.653","1333"
"1568","1603.798","15778"
"1569","118.377","7608"
"1570","635.795","9344"
"1571","39.345","43954"
"1572","55.967","23357"
"1573","182.408","23346"
"1574","1617.243","1633"
"1575","462.817","3517"
"1576","1543.542","2497"
"1577","653.487","2936"
"1578","7.923","2244"
"1579","33.759","16581"
"1580","224.321","11649"
"1581","45.045","10041"
"1582","679.316","8730"
"1583","211.905","17186"
"1584","60.976","62332"
"1585","7.49","1296"
"1586","76.567","1588"
"1587","192.899","1850"
"1588","339.738","2805"
"1589","25.892","1304"
"1590","39.416","3980"
"1591","94.006","3050"
"1592","30.713","65934"
"1593","90.86","5801"
"1594","1332.727","3020"
"1595","99.393","1248"
"1596","69.03","6325"
"1597","146.729","2340"
"1598","16.762","4275"
"1599","88.597","1029"
"1600","19.817","3938"
"1601","38.194","1145"
"1602","84.553","30733"
"1603","62.763","1944"
"1604","291.057","8376"
"1605","190.08","40974"
"1606","41.913","29592"
"1607","59.818","1580"
"1608","15.245","12551"
"1609","1457.679","5837"
"1610","13.789","2268"
"1611","182.298","1909"
"1612","87.809","2213"
"1613","412.805","1906"
"1614","53.737","2495"
"1615","77.598","73725"
"1616","23.171","5859"
"1617","501.136","27199"
"1618","1453.724","2891"
"1619","286.162","1739"
"1620","61.264","6728"
"1621","131.085","6161"
"1622","52.827","8480"
"1623","26.988","10394"
"1624","106.987","1399"
"1625","952.618","8844"
"1626","504.7","3594"
"1627","756.945","3877"
"1628","66.192","2155"
"1629","39.969","1799"
"1630","1355.52","2793"
"1631","1313.182","8062"
"1632","174.193","2473"
"1633","38.971","8610"
"1634","16.496","15361"
"1635","346.756","1279"
"1636","619.219","12637"
"1637","629.133","16642"
"1638","116.789","10514"
"1639","28.941","4997"
"1640","17.586","4129"
"1641","8.81","2980"
"1642","18.529","1062"
"1643","327.202","35486"
"1644","82.445","178372"
"1645","25.918","5968"
"1646","62.678","16624"
"1647","33.604","2417"
"1648","24.626","13391"
"1649","4.34","1130"
"1650","2048.303","1808"
"1651","8.517","1204"
"1652","176.387","7477"
"1653","232.544","1089"
"1654","23.557","6849"
"1655","38.926","16053"
"1656","10.646","4632"
"1657","41.73","6462"
"1658","12.219","8659"
"1659","225.668","1618"
"1660","11.228","1071"
"1661","33.2","86649"
"1662","288.495","7778"
"1663","738.628","2889"
"1664","611.252","25481"
"1665","52.952","3093"
"1666","376.785","12080"
"1667","650.271","5227"
"1668","36.712","7533"
"1669","8.557","1480"
"1670","21.756","2870"
"1671","36.87","31906"
"1672","40.461","4487"
"1673","52.519","8286"
"1674","142.011","9589"
"1675","440.798","25093"
"1676","33.091","2251"
"1677","16.501","5488"
"1678","255.303","7651"
"1679","215.017","100573"
"1680","46.114","6517"
"1681","63.804","1069"
"1682","31.61","51578"
"1683","2374.205","1826"
"1684","288.882","2395"
"1685","1502.593","1204"
"1686","42.393","216372"
"1687","82.464","3780"
"1688","14.149","2022"
"1689","24.62","12602"
"1690","1411.311","3094"
"1691","134.735","3217"
"1692","91.141","1024"
"1693","870.287","4276"
"1694","230.294","4895"
"1695","1531.691","3204"
"1696","111.915","2720"
"1697","52.639","6329"
"1698","160.653","14653"
"1699","77.601","13972"
"1700","45.691","43308"
"1701","41.57","6068"
"1702","94.876","1295"
"1703","19.05","92036"
"1704","913.282","1077"
"1705","243.833","1101"
"1706","188.951","1044"
"1707","163.719","24466"
"1708","52.359","1581"
"1709","82.966","11804"
"1710","9.904","2354"
"1711","176.922","20520"
"1712","32.765","2945"
"1713","143.587","14093"
"1714","1462.261","5026"
"1715","68.749","9057"
"1716","19.991","19384"
"1717","93.538","29728"
"1718","10.681","3807"
"1719","700.511","3787"
"1720","2190.54","2409"
"1721","61.663","6157"
"1722","37.252","13578"
"1723","16.301","5370"
"1724","1448.019","1555"
"1725","48.912","1381"
"1726","92.985","9694"
"1727","173.086","9208"
"1728","38.691","2956"
"1729","107.863","31648"
"1730","10.08","2472"
"1731","341.305","1503"
"1732","51.15","348204"
"1733","171.347","22791"
"1734","39.991","52308"
"1735","837.473","1591"
"1736","244.535","1828"
"1737","11.094","6174"
"1738","87.548","8553"
"1739","85.465","45972"
"1740","29.361","2482"
"1741","54","5320"
"1742","114.79","3657"
"1743","176.377","10892"
"1744","202.226","1445"
"1745","226.222","2900"
"1746","199.06","2013"
"1747","1375.503","1801"
"1748","34.4","17132"
"1749","31.492","1092"
"1750","1626.776","5760"
"1751","111.106","2113"
"1752","171.507","2335"
"1753","546.376","2384"
"1754","48.362","1605"
"1755","89.654","30187"
"1756","40.49","6046"
"1757","35.289","16250"
"1758","7.581","1605"
"1759","72.693","40804"
"1760","690.609","1733"
"1761","174.749","5793"
"1762","1441.38","2251"
"1763","78.147","2568"
"1764","11.757","4506"
"1765","536.896","3420"
"1766","26088.286","1045"
"1767","1338.747","4267"
"1768","8.953","1518"
"1769","169.629","15796"
"1770","1410.308","1408"
"1771","15.415","1885"
"1772","10.325","2189"
"1773","50.483","174051"
"1774","193.703","3942"
"1775","165.333","5906"
"1776","354.685","2665"
"1777","22.59","8827"
"1778","20.253","6247"
"1779","127.564","2161"
"1780","95.588","6879"
"1781","360.906","13467"
"1782","34.885","4034"
"1783","6.878","1885"
"1784","48.688","1269"
"1785","30.033","7295"
"1786","1956.418","2587"
"1787","11.352","6803"
"1788","152.107","4676"
"1789","1726.072","1258"
"1790","8.54","5416"
"1791","216.79","3635"
"1792","33.752","5399"
"1793","19.336","6206"
"1794","81.163","61438"
"1795","10.634","5788"
"1796","347.95","1521"
"1797","40.679","1571"
"1798","1797.939","2314"
"1799","46.923","3951"
"1800","148.448","25733"
"1801","163.237","1982"
"1802","94.916","9052"
"1803","54.361","5971"
"1804","14.508","8490"
"1805","1112.843","1365"
"1806","19.395","98694"
"1807","93.321","7575"
"1808","192.029","5194"
"1809","11","4225"
"1810","146.159","6288"
"1811","28.123","16653"
"1812","624.485","8060"
"1813","7.828","1876"
"1814","101.563","2452"
"1815","18.863","2384"
"1816","89.338","2880"
"1817","17.881","3532"
"1818","18.834","47896"
"1819","182.222","15850"
"1820","82.347","93084"
"1821","65.86","1059"
"1822","46.602","3018"
"1823","628.859","5166"
"1824","130.68","9724"
"1825","31.168","16545"
"1826","50.512","18011"
"1827","94.287","1433"
"1828","13.405","5512"
"1829","235.049","6928"
"1830","15.675","3284"
"1831","22.678","10593"
"1832","841.569","3939"
"1833","72.101","6057"
"1834","682.363","53246"
"1835","28.268","1203"
"1836","178.916","6121"
"1837","244.187","1446"
"1838","17.713","1126"
"1839","58.652","8578"
"1840","137.114","3285"
"1841","47.854","2270"
"1842","15.383","9468"
"1843","61.755","4106"
"1844","53.889","3922"
"1845","100.868","20166"
"1846","71.562","3691"
"1847","41.854","16158"
"1848","48.399","23312"
"1849","32.447","41217"
"1850","27.303","4574"
"1851","43.279","40402"
"1852","165.897","10958"
"1853","2376.6","1346"
"1854","47.275","3306"
"1855","61.561","1410"
"1856","48.195","1798"
"1857","97.234","25266"
"1858","1317.448","1016"
"1859","138.579","7508"
"1860","1985.193","1974"
"1861","17.798","1052"
"1862","194.566","11401"
"1863","17.271","1440"
"1864","661.194","2605"
"1865","30.567","8115"
"1866","8.521","1396"
"1867","25.652","3905"
"1868","23.286","10239"
"1869","513.725","1963"
"1870","20.627","11895"
"1871","55.494","1886"
"1872","11.592","3516"
"1873","29.826","2124"
"1874","146.071","31058"
"1875","7.594","1710"
"1876","41.75","11850"
"1877","121.832","1615"
"1878","84.107","114896"
"1879","34.581","4985"
"1880","1698.835","1496"
"1881","47.213","11293"
"1882","24.262","6433"
"1883","158.146","17097"
"1884","22.257","8785"
"1885","15.18","10035"
"1886","34.392","4215"
"1887","28.349","8087"
"1888","8.762","2092"
"1889","20.334","11664"
"1890","53.181","1599"
"1891","47.487","4764"
"1892","83.117","14650"
"1893","29.352","7246"
"1894","181.641","3388"
"1895","169.923","7802"
"1896","1453.17","1501"
"1897","16.585","11183"
"1898","26.704","5136"
"1899","160.256","2938"
"1900","41.265","5125"
"1901","49.665","11230"
"1902","10.288","1235"
"1903","24.196","1917"
"1904","2073.111","2442"
"1905","45.229","5859"
"1906","98.029","65052"
"1907","1614.265","1938"
"1908","205.069","1063"
"1909","189.122","2462"
"1910","188.394","17827"
"1911","56.026","31665"
"1912","11.562","3301"
"1913","586.517","8827"
"1914","152.89","3088"
"1915","165.454","1886"
"1916","87.128","21606"
"1917","90.965","13066"
"1918","37.48","4246"
"1919","1958.286","3076"
"1920","445.574","5699"
"1921","266.648","6884"
"1922","24.393","5454"
"1923","235.113","2282"
"1924","83.106","1146"
"1925","153.047","60804"
"1926","1160.39","1013"
"1927","42.76","39612"
